Run	Choice	Total	Excluded	To_process	Other
SRR532809	partial_excluded	2	0	1	1
SRR532810	full_excluded	2	1	0	1
SRR532811	partial_excluded	2	0	1	1
SRR532812	partial_excluded	2	0	1	1
SRR532813	partial_excluded	2	0	1	1
SRR532814	partial_excluded	2	0	1	1
SRR532815	full_excluded	2	1	0	1
SRR532816	partial_excluded	2	0	1	1
SRR532817	partial_excluded	2	0	1	1
SRR532818	partial_excluded	2	0	1	1
SRR532819	partial_excluded	2	0	1	1
SRR532820	partial_excluded	2	0	1	1
SRR532821	partial_excluded	2	0	1	1
SRR532822	partial_excluded	2	0	1	1
SRR532823	partial_excluded	2	0	1	1
SRR532824	partial_excluded	2	0	1	1
SRR532825	partial_excluded	2	0	1	1
SRR532826	partial_excluded	2	0	1	1
SRR532827	partial_excluded	2	0	1	1
SRR532828	partial_excluded	2	0	1	1
SRR532829	full_excluded	2	1	0	1
SRR532830	partial_excluded	2	0	1	1
SRR532831	full_excluded	2	1	0	1
SRR532832	partial_excluded	2	0	1	1
SRR532833	full_excluded	2	1	0	1
SRR532834	partial_excluded	2	0	1	1
SRR532835	partial_excluded	2	0	1	1
SRR532836	full_excluded	2	1	0	1
SRR532837	full_excluded	2	1	0	1
SRR532838	partial_excluded	2	0	1	1
SRR532839	partial_excluded	2	0	1	1
SRR532840	partial_excluded	2	0	1	1
SRR532841	full_excluded	2	1	0	1
SRR532842	full_excluded	2	1	0	1
SRR532843	full_excluded	2	1	0	1
SRR532844	partial_excluded	2	0	1	1
SRR532845	partial_excluded	2	0	1	1
SRR532846	full_excluded	2	1	0	1
SRR532847	full_excluded	2	1	0	1
SRR532848	full_excluded	2	1	0	1
SRR532851	partial_excluded	2	0	1	1
SRR532852	full_excluded	2	1	0	1
SRR532853	full_excluded	2	1	0	1
SRR532854	partial_excluded	2	0	1	1
SRR532855	full_excluded	2	1	0	1
SRR532856	partial_excluded	2	0	1	1
SRR532857	full_excluded	2	1	0	1
SRR532858	full_excluded	2	1	0	1
SRR532859	partial_excluded	2	0	1	1
SRR532860	full_excluded	2	1	0	1
SRR532861	full_excluded	2	1	0	1
SRR532862	partial_excluded	2	0	1	1
SRR532863	full_excluded	2	1	0	1
SRR532864	full_excluded	2	1	0	1
SRR532865	full_excluded	2	1	0	1
SRR532866	partial_excluded	2	0	1	1
SRR532867	partial_excluded	2	0	1	1
SRR532868	full_excluded	2	1	0	1
SRR532869	full_excluded	2	1	0	1
SRR532870	partial_excluded	2	0	1	1
SRR532871	full_excluded	2	1	0	1
SRR532872	full_excluded	2	1	0	1
SRR532873	partial_excluded	2	0	1	1
SRR532874	partial_excluded	2	0	1	1
SRR532875	full_excluded	2	1	0	1
SRR532876	partial_excluded	2	0	1	1
SRR532877	partial_excluded	2	0	1	1
SRR532878	full_excluded	2	1	0	1
SRR532879	partial_excluded	2	0	1	1
SRR532880	partial_excluded	2	0	1	1
SRR532881	partial_excluded	2	0	1	1
SRR532882	partial_excluded	2	0	1	1
SRR532883	partial_excluded	2	0	1	1
SRR532884	partial_excluded	2	0	1	1
SRR532885	partial_excluded	2	0	1	1
SRR532887	partial_excluded	2	0	1	1
SRR532889	partial_excluded	2	0	1	1
SRR532890	partial_excluded	2	0	1	1
SRR532891	partial_excluded	2	0	1	1
SRR532892	partial_excluded	2	0	1	1
SRR532893	full_excluded	2	1	0	1
SRR532894	partial_excluded	2	0	1	1
SRR532895	partial_excluded	2	0	1	1
SRR532896	partial_excluded	2	0	1	1
SRR532897	partial_excluded	2	0	1	1
SRR532898	partial_excluded	2	0	1	1
SRR532899	partial_excluded	2	0	1	1
SRR532900	partial_excluded	2	0	1	1
SRR532901	partial_excluded	2	0	1	1
SRR532902	partial_excluded	2	0	1	1
SRR532904	partial_excluded	2	0	1	1
SRR532905	partial_excluded	2	0	1	1
SRR532906	partial_excluded	2	0	1	1
SRR532908	full_excluded	2	1	0	1
SRR532909	partial_excluded	2	0	1	1
SRR532910	partial_excluded	2	0	1	1
SRR532911	partial_excluded	2	0	1	1
SRR532912	partial_excluded	2	0	1	1
SRR532913	partial_excluded	2	0	1	1
SRR532914	partial_excluded	2	0	1	1
SRR532915	partial_excluded	2	0	1	1
SRR532916	partial_excluded	2	0	1	1
SRR532917	full_excluded	2	1	0	1
SRR532918	full_excluded	2	1	0	1
SRR532919	partial_excluded	2	0	1	1
SRR532920	partial_excluded	2	0	1	1
SRR532921	partial_excluded	2	0	1	1
SRR532922	partial_excluded	2	0	1	1
SRR532923	full_excluded	2	1	0	1
SRR532924	full_excluded	2	1	0	1
SRR532925	partial_excluded	2	0	1	1
SRR532926	full_excluded	2	1	0	1
SRR532927	full_excluded	2	1	0	1
SRR532928	full_excluded	2	1	0	1
SRR532929	partial_excluded	2	0	1	1
SRR532930	partial_excluded	2	0	1	1
SRR532931	partial_excluded	2	0	1	1
SRR532932	full_excluded	2	1	0	1
SRR532933	full_excluded	2	1	0	1
SRR532934	partial_excluded	2	0	1	1
SRR532935	partial_excluded	2	0	1	1
SRR532936	partial_excluded	2	0	1	1
SRR532937	full_excluded	2	1	0	1
SRR532938	partial_excluded	2	0	1	1
SRR532939	full_excluded	2	1	0	1
SRR532940	full_excluded	2	1	0	1
SRR532941	full_excluded	2	1	0	1
SRR532942	full_excluded	2	1	0	1
SRR532943	full_excluded	2	1	0	1
SRR532944	partial_excluded	2	0	1	1
SRR532945	full_excluded	2	1	0	1
SRR532946	partial_excluded	2	0	1	1
SRR532947	partial_excluded	2	0	1	1
SRR532948	partial_excluded	2	0	1	1
SRR5329489	partial_excluded	2	1	1	0
SRR532949	full_excluded	2	1	0	1
SRR532950	partial_excluded	2	0	1	1
SRR532951	full_excluded	2	1	0	1
SRR5329518	partial_excluded	2	1	1	0
SRR532952	partial_excluded	2	0	1	1
SRR532953	full_excluded	2	1	0	1
SRR532954	full_excluded	2	1	0	1
SRR532955	partial_excluded	2	0	1	1
SRR532956	full_excluded	2	1	0	1
SRR532957	full_excluded	2	1	0	1
SRR532958	partial_excluded	2	0	1	1
SRR532959	partial_excluded	2	0	1	1
SRR532960	partial_excluded	2	0	1	1
SRR532961	partial_excluded	2	0	1	1
SRR532962	partial_excluded	2	0	1	1
SRR532963	partial_excluded	2	0	1	1
SRR532964	partial_excluded	2	0	1	1
SRR532965	partial_excluded	2	0	1	1
SRR532966	partial_excluded	2	0	1	1
SRR532967	partial_excluded	2	0	1	1
SRR532968	partial_excluded	2	0	1	1
SRR532969	partial_excluded	2	0	1	1
SRR532970	partial_excluded	2	0	1	1
SRR532971	partial_excluded	2	0	1	1
SRR532972	partial_excluded	2	0	1	1
SRR532973	partial_excluded	2	0	1	1
SRR532974	partial_excluded	2	0	1	1
SRR532975	full_excluded	2	1	0	1
SRR532976	partial_excluded	2	0	1	1
SRR532977	partial_excluded	2	0	1	1
SRR532978	full_excluded	2	1	0	1
SRR532979	partial_excluded	2	0	1	1
SRR532980	partial_excluded	2	0	1	1
SRR532981	partial_excluded	2	0	1	1
SRR532982	partial_excluded	2	0	1	1
SRR532983	partial_excluded	2	0	1	1
SRR532984	partial_excluded	2	0	1	1
SRR532985	partial_excluded	2	0	1	1
SRR532986	partial_excluded	2	0	1	1
SRR532987	partial_excluded	2	0	1	1
SRR532988	full_excluded	2	1	0	1
SRR532989	full_excluded	2	1	0	1
SRR5330234	partial_excluded	3	0	2	1
SRR533054	partial_excluded	2	0	1	1
SRR533055	full_excluded	2	1	0	1
SRR533056	partial_excluded	2	0	1	1
SRR533057	partial_excluded	2	0	1	1
SRR533058	full_excluded	2	1	0	1
SRR533059	partial_excluded	2	0	1	1
SRR533060	partial_excluded	2	0	1	1
SRR533061	partial_excluded	2	0	1	1
SRR533062	partial_excluded	2	0	1	1
SRR533063	partial_excluded	2	0	1	1
SRR533064	partial_excluded	2	0	1	1
SRR533065	partial_excluded	2	0	1	1
SRR533066	partial_excluded	2	0	1	1
SRR533067	partial_excluded	2	0	1	1
SRR533068	full_excluded	2	1	0	1
SRR533069	partial_excluded	2	0	1	1
SRR533070	partial_excluded	2	0	1	1
SRR533071	partial_excluded	2	0	1	1
SRR533072	partial_excluded	2	0	1	1
SRR533073	partial_excluded	2	0	1	1
SRR533074	partial_excluded	2	0	1	1
SRR533075	partial_excluded	2	0	1	1
SRR533076	partial_excluded	2	0	1	1
SRR533077	partial_excluded	2	0	1	1
SRR533078	partial_excluded	2	0	1	1
SRR533079	partial_excluded	2	0	1	1
SRR533080	partial_excluded	2	0	1	1
SRR533081	partial_excluded	2	0	1	1
SRR533082	partial_excluded	2	0	1	1
SRR533083	partial_excluded	2	0	1	1
SRR533084	partial_excluded	2	0	1	1
SRR533085	partial_excluded	2	0	1	1
SRR533086	partial_excluded	2	0	1	1
SRR533087	partial_excluded	2	0	1	1
SRR533088	partial_excluded	2	0	1	1
SRR533089	partial_excluded	2	0	1	1
SRR533090	partial_excluded	2	0	1	1
SRR533091	full_excluded	2	1	0	1
SRR533092	partial_excluded	2	0	1	1
SRR533093	partial_excluded	2	0	1	1
SRR533094	partial_excluded	2	0	1	1
SRR533095	partial_excluded	2	0	1	1
SRR533096	partial_excluded	2	0	1	1
SRR533097	partial_excluded	2	0	1	1
SRR533098	full_excluded	2	1	0	1
SRR533099	partial_excluded	2	0	1	1
SRR533100	full_excluded	2	1	0	1
SRR533101	full_excluded	2	1	0	1
SRR533102	partial_excluded	2	0	1	1
SRR533103	partial_excluded	2	0	1	1
SRR533104	full_excluded	2	1	0	1
SRR533105	partial_excluded	2	0	1	1
SRR533106	full_excluded	2	1	0	1
SRR533107	partial_excluded	2	0	1	1
SRR533108	partial_excluded	2	0	1	1
SRR533109	full_excluded	2	1	0	1
SRR533110	partial_excluded	2	0	1	1
SRR533111	full_excluded	2	1	0	1
SRR533112	partial_excluded	2	0	1	1
SRR533113	partial_excluded	2	0	1	1
SRR533114	full_excluded	2	1	0	1
SRR533115	partial_excluded	2	0	1	1
SRR533116	partial_excluded	2	0	1	1
SRR533117	full_excluded	2	1	0	1
SRR533118	partial_excluded	2	0	1	1
SRR533119	partial_excluded	2	0	1	1
SRR533120	partial_excluded	2	0	1	1
SRR533121	partial_excluded	2	0	1	1
SRR533122	partial_excluded	2	0	1	1
SRR533123	partial_excluded	2	0	1	1
SRR533124	full_excluded	2	1	0	1
SRR533125	full_excluded	2	1	0	1
SRR533126	partial_excluded	2	0	1	1
SRR533127	full_excluded	2	1	0	1
SRR533128	full_excluded	2	1	0	1
SRR533129	partial_excluded	2	0	1	1
SRR533130	partial_excluded	2	0	1	1
SRR533131	full_excluded	2	1	0	1
SRR533132	partial_excluded	2	0	1	1
SRR533133	partial_excluded	2	0	1	1
SRR533134	partial_excluded	2	0	1	1
SRR533135	full_excluded	2	1	0	1
SRR533136	partial_excluded	2	0	1	1
SRR533137	partial_excluded	2	0	1	1
SRR533138	full_excluded	2	1	0	1
SRR533139	partial_excluded	2	0	1	1
SRR533140	full_excluded	2	1	0	1
SRR533141	partial_excluded	2	0	1	1
SRR533142	partial_excluded	2	0	1	1
SRR533143	partial_excluded	2	0	1	1
SRR533144	partial_excluded	2	0	1	1
SRR533145	partial_excluded	2	0	1	1
SRR533146	full_excluded	2	1	0	1
SRR533147	partial_excluded	2	0	1	1
SRR533148	partial_excluded	2	0	1	1
SRR533149	full_excluded	2	1	0	1
SRR533150	partial_excluded	2	0	1	1
SRR533151	full_excluded	2	1	0	1
SRR533152	partial_excluded	2	0	1	1
SRR533153	partial_excluded	2	0	1	1
SRR533154	full_excluded	2	1	0	1
SRR533155	partial_excluded	2	0	1	1
SRR533156	full_excluded	2	1	0	1
SRR533157	full_excluded	2	1	0	1
SRR533158	partial_excluded	2	0	1	1
SRR533159	partial_excluded	2	0	1	1
SRR533160	partial_excluded	2	0	1	1
SRR533161	full_excluded	2	1	0	1
SRR533162	partial_excluded	2	0	1	1
SRR533164	partial_excluded	2	0	1	1
SRR533165	partial_excluded	2	0	1	1
SRR533167	partial_excluded	2	0	1	1
SRR533168	full_excluded	2	1	0	1
SRR533169	partial_excluded	2	0	1	1
SRR533171	partial_excluded	2	0	1	1
SRR533172	partial_excluded	2	0	1	1
SRR533173	partial_excluded	2	0	1	1
SRR533174	partial_excluded	2	0	1	1
SRR533175	full_excluded	2	1	0	1
SRR533176	partial_excluded	2	0	1	1
SRR533177	full_excluded	2	1	0	1
SRR533178	partial_excluded	2	0	1	1
SRR533180	full_excluded	2	1	0	1
SRR533181	full_excluded	2	1	0	1
SRR533182	partial_excluded	2	0	1	1
SRR533183	full_excluded	2	1	0	1
SRR533185	partial_excluded	2	0	1	1
SRR533186	partial_excluded	2	0	1	1
SRR533188	partial_excluded	2	0	1	1
SRR533190	full_excluded	2	1	0	1
SRR533191	partial_excluded	2	0	1	1
SRR533192	partial_excluded	2	0	1	1
SRR533193	partial_excluded	2	0	1	1
SRR533194	full_excluded	2	1	0	1
SRR533195	partial_excluded	2	0	1	1
SRR533196	partial_excluded	2	0	1	1
SRR533197	partial_excluded	2	0	1	1
SRR533198	partial_excluded	2	0	1	1
SRR533199	partial_excluded	2	0	1	1
SRR533200	full_excluded	2	1	0	1
SRR533201	partial_excluded	2	0	1	1
SRR533202	partial_excluded	2	0	1	1
SRR533203	full_excluded	2	1	0	1
SRR533204	full_excluded	2	1	0	1
SRR533205	partial_excluded	2	0	1	1
SRR533206	full_excluded	2	1	0	1
SRR533207	partial_excluded	2	0	1	1
SRR533208	full_excluded	2	1	0	1
SRR533209	partial_excluded	2	0	1	1
SRR533210	partial_excluded	2	0	1	1
SRR533211	full_excluded	2	1	0	1
SRR533212	partial_excluded	2	0	1	1
SRR533213	partial_excluded	2	0	1	1
SRR533214	partial_excluded	2	0	1	1
SRR533215	partial_excluded	2	0	1	1
SRR533216	full_excluded	2	1	0	1
SRR533217	partial_excluded	2	0	1	1
SRR533218	partial_excluded	2	0	1	1
SRR533219	partial_excluded	2	0	1	1
SRR533220	full_excluded	2	1	0	1
SRR533221	partial_excluded	2	0	1	1
SRR533223	partial_excluded	2	0	1	1
SRR533224	partial_excluded	2	0	1	1
SRR533225	partial_excluded	2	0	1	1
SRR533226	full_excluded	2	1	0	1
SRR533227	partial_excluded	2	0	1	1
SRR533228	full_excluded	2	1	0	1
SRR533229	partial_excluded	2	0	1	1
SRR533230	partial_excluded	2	0	1	1
SRR533231	partial_excluded	2	0	1	1
SRR533232	partial_excluded	2	0	1	1
SRR533233	partial_excluded	2	0	1	1
SRR533234	full_excluded	2	1	0	1
SRR533235	full_excluded	2	1	0	1
SRR533236	partial_excluded	2	0	1	1
SRR533237	full_excluded	2	1	0	1
SRR533238	partial_excluded	2	0	1	1
SRR533239	partial_excluded	2	0	1	1
SRR533240	full_excluded	2	1	0	1
SRR533241	full_excluded	2	1	0	1
SRR533242	partial_excluded	2	0	1	1
SRR533243	partial_excluded	2	0	1	1
SRR533244	partial_excluded	2	0	1	1
SRR533245	partial_excluded	2	0	1	1
SRR533246	full_excluded	2	1	0	1
SRR533247	partial_excluded	2	0	1	1
SRR533248	partial_excluded	2	0	1	1
SRR533249	partial_excluded	2	0	1	1
SRR533250	partial_excluded	2	0	1	1
SRR533251	partial_excluded	2	0	1	1
SRR533252	partial_excluded	2	0	1	1
SRR533253	full_excluded	2	1	0	1
SRR533254	partial_excluded	2	0	1	1
SRR533255	full_excluded	2	1	0	1
SRR533256	partial_excluded	2	0	1	1
SRR533257	partial_excluded	2	0	1	1
SRR533258	partial_excluded	2	0	1	1
SRR533259	partial_excluded	2	0	1	1
SRR533260	full_excluded	2	1	0	1
SRR533261	partial_excluded	2	0	1	1
SRR533262	partial_excluded	2	0	1	1
SRR533263	full_excluded	2	1	0	1
SRR533264	partial_excluded	2	0	1	1
SRR533265	partial_excluded	2	0	1	1
SRR533266	partial_excluded	2	0	1	1
SRR533267	full_excluded	2	1	0	1
SRR533268	partial_excluded	2	0	1	1
SRR533269	partial_excluded	2	0	1	1
SRR533270	full_excluded	2	1	0	1
SRR533271	partial_excluded	2	0	1	1
SRR533272	partial_excluded	2	0	1	1
SRR533273	partial_excluded	2	0	1	1
SRR533274	full_excluded	2	1	0	1
SRR533286	partial_excluded	2	0	1	1
SRR533287	partial_excluded	2	0	1	1
SRR533289	full_excluded	2	1	0	1
SRR533290	partial_excluded	2	0	1	1
SRR533291	partial_excluded	2	0	1	1
SRR533292	partial_excluded	2	0	1	1
SRR533293	partial_excluded	2	0	1	1
SRR533294	partial_excluded	2	0	1	1
SRR533295	partial_excluded	2	0	1	1
SRR533296	full_excluded	2	1	0	1
SRR533297	partial_excluded	2	0	1	1
SRR533298	partial_excluded	2	0	1	1
SRR533299	full_excluded	2	1	0	1
SRR533300	partial_excluded	2	0	1	1
SRR533301	partial_excluded	2	0	1	1
SRR533302	partial_excluded	2	0	1	1
SRR533303	partial_excluded	2	0	1	1
SRR533304	partial_excluded	2	0	1	1
SRR533305	full_excluded	2	1	0	1
SRR533306	partial_excluded	2	0	1	1
SRR533307	partial_excluded	2	0	1	1
SRR533308	partial_excluded	2	0	1	1
SRR533309	partial_excluded	2	0	1	1
SRR533310	partial_excluded	2	0	1	1
SRR533311	partial_excluded	2	0	1	1
SRR533312	partial_excluded	2	0	1	1
SRR533313	partial_excluded	2	0	1	1
SRR533314	full_excluded	2	1	0	1
SRR533315	partial_excluded	2	0	1	1
SRR533316	partial_excluded	2	0	1	1
SRR533317	partial_excluded	2	0	1	1
SRR533318	full_excluded	2	1	0	1
SRR533319	full_excluded	2	1	0	1
SRR533320	partial_excluded	2	0	1	1
SRR533321	partial_excluded	2	0	1	1
SRR533322	partial_excluded	2	0	1	1
SRR533323	partial_excluded	2	0	1	1
SRR533324	partial_excluded	2	0	1	1
SRR533325	partial_excluded	2	0	1	1
SRR533326	partial_excluded	2	0	1	1
SRR533327	full_excluded	2	1	0	1
SRR533328	partial_excluded	2	0	1	1
SRR533329	partial_excluded	2	0	1	1
SRR533330	partial_excluded	2	0	1	1
SRR533331	partial_excluded	2	0	1	1
SRR533332	full_excluded	2	1	0	1
SRR533333	full_excluded	2	1	0	1
SRR533334	partial_excluded	2	0	1	1
SRR533335	partial_excluded	2	0	1	1
SRR533336	partial_excluded	2	0	1	1
SRR533338	partial_excluded	2	0	1	1
SRR533339	partial_excluded	2	0	1	1
SRR533340	full_excluded	2	1	0	1
SRR533341	full_excluded	2	1	0	1
SRR533342	full_excluded	2	1	0	1
SRR533343	partial_excluded	2	0	1	1
SRR533344	full_excluded	2	1	0	1
SRR533345	partial_excluded	2	0	1	1
SRR533346	partial_excluded	2	0	1	1
SRR533347	full_excluded	2	1	0	1
SRR533348	partial_excluded	2	0	1	1
SRR533349	partial_excluded	2	0	1	1
SRR533350	partial_excluded	2	0	1	1
SRR533351	partial_excluded	2	0	1	1
SRR533352	full_excluded	2	1	0	1
SRR533354	full_excluded	2	1	0	1
SRR533355	partial_excluded	2	0	1	1
SRR533356	partial_excluded	2	0	1	1
SRR533357	full_excluded	2	1	0	1
SRR533358	partial_excluded	2	0	1	1
SRR533359	partial_excluded	2	0	1	1
SRR533360	full_excluded	2	1	0	1
SRR533361	full_excluded	2	1	0	1
SRR533362	full_excluded	2	1	0	1
SRR533364	partial_excluded	2	0	1	1
SRR533366	full_excluded	2	1	0	1
SRR533367	partial_excluded	2	0	1	1
SRR533368	full_excluded	2	1	0	1
SRR533369	partial_excluded	2	0	1	1
SRR533370	partial_excluded	2	0	1	1
SRR533371	full_excluded	2	1	0	1
SRR533372	full_excluded	2	1	0	1
SRR533373	full_excluded	2	1	0	1
SRR533374	partial_excluded	2	0	1	1
SRR533375	full_excluded	2	1	0	1
SRR533376	partial_excluded	2	0	1	1
SRR533377	full_excluded	2	1	0	1
SRR533378	full_excluded	2	1	0	1
SRR533379	full_excluded	2	1	0	1
SRR533380	full_excluded	2	1	0	1
SRR533381	partial_excluded	2	0	1	1
SRR533382	full_excluded	2	1	0	1
SRR533383	partial_excluded	2	0	1	1
SRR533384	partial_excluded	2	0	1	1
SRR533385	partial_excluded	2	0	1	1
SRR533386	partial_excluded	2	0	1	1
SRR533387	partial_excluded	2	0	1	1
SRR533388	full_excluded	2	1	0	1
SRR533389	partial_excluded	2	0	1	1
SRR533390	full_excluded	2	1	0	1
SRR533391	partial_excluded	2	0	1	1
SRR533392	partial_excluded	2	0	1	1
SRR533393	full_excluded	2	1	0	1
SRR533394	partial_excluded	2	0	1	1
SRR533395	partial_excluded	2	0	1	1
SRR533396	partial_excluded	2	0	1	1
SRR533397	partial_excluded	2	0	1	1
SRR533398	partial_excluded	2	0	1	1
SRR533399	full_excluded	2	1	0	1
SRR533400	full_excluded	2	1	0	1
SRR533401	full_excluded	2	1	0	1
SRR533402	partial_excluded	2	0	1	1
SRR533403	partial_excluded	2	0	1	1
SRR533404	partial_excluded	2	0	1	1
SRR533405	full_excluded	2	1	0	1
SRR533406	partial_excluded	2	0	1	1
SRR533407	partial_excluded	2	0	1	1
SRR533408	partial_excluded	2	0	1	1
SRR533409	partial_excluded	2	0	1	1
SRR533410	full_excluded	2	1	0	1
SRR533411	partial_excluded	2	0	1	1
SRR533412	full_excluded	2	1	0	1
SRR533413	partial_excluded	2	0	1	1
SRR533414	partial_excluded	2	0	1	1
SRR533415	partial_excluded	2	0	1	1
SRR533416	partial_excluded	2	0	1	1
SRR533417	partial_excluded	2	0	1	1
SRR533418	full_excluded	2	1	0	1
SRR533419	full_excluded	2	1	0	1
SRR533420	full_excluded	2	1	0	1
SRR533421	full_excluded	2	1	0	1
SRR533422	partial_excluded	2	0	1	1
SRR533423	partial_excluded	2	0	1	1
SRR533424	full_excluded	2	1	0	1
SRR533425	partial_excluded	2	0	1	1
SRR533426	full_excluded	2	1	0	1
SRR533427	full_excluded	2	1	0	1
SRR533428	partial_excluded	2	0	1	1
SRR533429	partial_excluded	2	0	1	1
SRR533430	partial_excluded	2	0	1	1
SRR533431	partial_excluded	2	0	1	1
SRR533432	full_excluded	2	1	0	1
SRR533433	full_excluded	2	1	0	1
SRR533434	full_excluded	2	1	0	1
SRR533435	full_excluded	2	1	0	1
SRR533437	full_excluded	2	1	0	1
SRR533438	partial_excluded	2	0	1	1
SRR533439	full_excluded	2	1	0	1
SRR533440	partial_excluded	2	0	1	1
SRR533441	full_excluded	2	1	0	1
SRR533443	partial_excluded	2	0	1	1
SRR533445	partial_excluded	2	0	1	1
SRR533446	partial_excluded	2	0	1	1
SRR533447	full_excluded	2	1	0	1
SRR533448	partial_excluded	2	0	1	1
SRR533449	full_excluded	2	1	0	1
SRR533450	partial_excluded	2	0	1	1
SRR533451	partial_excluded	2	0	1	1
SRR533452	partial_excluded	2	0	1	1
SRR533453	full_excluded	2	1	0	1
SRR533454	partial_excluded	2	0	1	1
SRR533455	full_excluded	2	1	0	1
SRR533456	partial_excluded	2	0	1	1
SRR533457	partial_excluded	2	0	1	1
SRR533458	partial_excluded	2	0	1	1
SRR533459	partial_excluded	2	0	1	1
SRR533460	full_excluded	2	1	0	1
SRR533461	partial_excluded	2	0	1	1
SRR533462	partial_excluded	2	0	1	1
SRR533463	partial_excluded	2	0	1	1
SRR533464	partial_excluded	2	0	1	1
SRR533465	partial_excluded	2	0	1	1
SRR533466	full_excluded	2	1	0	1
SRR533467	partial_excluded	2	0	1	1
SRR533468	partial_excluded	2	0	1	1
SRR533469	partial_excluded	2	0	1	1
SRR533470	partial_excluded	2	0	1	1
SRR533471	full_excluded	2	1	0	1
SRR533472	full_excluded	2	1	0	1
SRR533473	full_excluded	2	1	0	1
SRR533475	partial_excluded	2	0	1	1
SRR533476	partial_excluded	2	0	1	1
SRR533477	partial_excluded	2	0	1	1
SRR533478	full_excluded	2	1	0	1
SRR533479	partial_excluded	2	0	1	1
SRR533480	partial_excluded	2	0	1	1
SRR533481	full_excluded	2	1	0	1
SRR533482	partial_excluded	2	0	1	1
SRR533483	partial_excluded	2	0	1	1
SRR533484	partial_excluded	2	0	1	1
SRR533485	partial_excluded	2	0	1	1
SRR533486	partial_excluded	2	0	1	1
SRR533487	partial_excluded	2	0	1	1
SRR533488	partial_excluded	2	0	1	1
SRR533489	partial_excluded	2	0	1	1
SRR533490	partial_excluded	2	0	1	1
SRR533491	partial_excluded	2	0	1	1
SRR533492	partial_excluded	2	0	1	1
SRR533493	partial_excluded	2	0	1	1
SRR533494	partial_excluded	2	0	1	1
SRR533495	partial_excluded	2	0	1	1
SRR533496	partial_excluded	2	0	1	1
SRR533497	partial_excluded	2	0	1	1
SRR533498	full_excluded	2	1	0	1
SRR533499	partial_excluded	2	0	1	1
SRR533502	partial_excluded	2	0	1	1
SRR533503	partial_excluded	2	0	1	1
SRR533504	partial_excluded	2	0	1	1
SRR533505	partial_excluded	2	0	1	1
SRR533506	partial_excluded	2	0	1	1
SRR533507	partial_excluded	2	0	1	1
SRR533508	partial_excluded	2	0	1	1
SRR533509	partial_excluded	2	0	1	1
SRR533511	full_excluded	2	1	0	1
SRR533512	full_excluded	2	1	0	1
SRR533513	full_excluded	2	1	0	1
SRR533514	partial_excluded	2	0	1	1
SRR533515	partial_excluded	2	0	1	1
SRR533516	partial_excluded	2	0	1	1
SRR533517	partial_excluded	2	0	1	1
SRR533518	partial_excluded	2	0	1	1
SRR533519	full_excluded	2	1	0	1
SRR533520	partial_excluded	2	0	1	1
SRR533521	partial_excluded	2	0	1	1
SRR533522	partial_excluded	2	0	1	1
SRR533523	partial_excluded	2	0	1	1
SRR533524	partial_excluded	2	0	1	1
SRR533525	partial_excluded	2	0	1	1
SRR533526	partial_excluded	2	0	1	1
SRR533528	full_excluded	2	1	0	1
SRR533529	partial_excluded	2	0	1	1
SRR533530	partial_excluded	2	0	1	1
SRR533531	partial_excluded	2	0	1	1
SRR533532	partial_excluded	2	0	1	1
SRR533533	partial_excluded	2	0	1	1
SRR533534	partial_excluded	2	0	1	1
SRR533535	partial_excluded	2	0	1	1
SRR533536	partial_excluded	2	0	1	1
SRR533537	partial_excluded	2	0	1	1
SRR533538	partial_excluded	2	0	1	1
SRR533539	partial_excluded	2	0	1	1
SRR533540	partial_excluded	2	0	1	1
SRR533541	partial_excluded	2	0	1	1
SRR533542	partial_excluded	2	0	1	1
SRR533543	full_excluded	2	1	0	1
SRR533544	full_excluded	2	1	0	1
SRR533545	partial_excluded	2	0	1	1
SRR533546	partial_excluded	2	0	1	1
SRR533547	full_excluded	2	1	0	1
SRR533548	partial_excluded	2	0	1	1
SRR533549	full_excluded	2	1	0	1
SRR533550	full_excluded	2	1	0	1
SRR533551	full_excluded	2	1	0	1
SRR533552	full_excluded	2	1	0	1
SRR533553	partial_excluded	2	0	1	1
SRR533554	full_excluded	2	1	0	1
SRR533555	full_excluded	2	1	0	1
